-3.033582922037527108e-01,-3.237714841076159700e-01
2.307276917703472152e-01,-1.635415638190879650e-01
2.567228481318984956e-01,5.161839311823299692e-01
6.693841384181179466e-01,6.310521145558638523e-01
2.085228663273280270e-01,-3.746853760036544800e-01
4.396803936431046833e-01,3.584451462481894612e-01
1.607659783586191660e-01,8.315178577310193830e-01
3.813761868344124895e-01,-7.359823171703571143e-01
-8.601149432506053349e-01,-2.641657462615697449e-01
-6.347641771214449502e-01,-2.174230086236907389e-01
-3.592526774941965373e-01,-2.352664872256280126e-01
9.311281062168411671e-01,2.476645752222938757e-01
-3.892370523178558667e-02,-4.901448402959902584e-01
5.551293176804679153e-01,-3.667714829683736966e-01
-5.232958535255520793e-01,-6.111635918987831095e-01
-4.044999011045949944e-01,4.427448414707413904e-01
8.351798049582487282e-01,2.021203882996616685e-01
-6.921504586335389675e-01,5.787818204327074140e-02
-4.755050192698265787e-01,5.775334784639257757e-01
3.211392918691610143e-01,6.607498178010746959e-02
3.747541564565278760e-01,-8.984032863108613876e-02
3.242145907107694958e-02,3.142243112728902998e-01
-1.669449164829780660e-02,2.679076675721117629e-01
5.402711408878271143e-02,-1.795511159639334442e-01
3.616542880124548609e-01,2.999253634429409621e-01
-4.869019629092026791e-01,5.777283111518338732e-01
-5.429755953153577730e-01,-7.567177856567818273e-01
5.939123325578984369e-01,-3.688169595700149100e-02
5.649671862183295312e-01,-3.127119739111623026e-02
5.159654897160921294e-01,2.457229825627964825e-01
3.767389603356777195e-01,-9.024613327555336406e-01
6.350114465925280616e-01,-4.095990746106101255e-01
5.913443986649769002e-01,-5.415380237822562393e-01
-2.729078297170743350e-01,-1.852734937933144255e-01
-8.216683920264274132e-02,-5.173485721148431971e-01
9.326597976794083200e-01,-2.978104972454015398e-01
3.441834301678207975e-02,-8.453870426916550995e-01
-5.153696452977878373e-01,-6.915364442567459857e-01
4.433050637972514862e-01,1.107089165866932540e-01
7.089657250829299873e-01,1.110492429134189024e-01
-6.264913327388998976e-01,-4.951667096545400160e-01
-9.886076673873483642e-03,9.664918670633420028e-01
-8.436048508385178835e-01,3.394171208769901082e-01
-1.713282073793536142e-01,-7.474110867199298402e-01
1.333095564945012412e-01,-7.004157875639945852e-01
-4.948398243327478130e-01,-2.734224264354282452e-01
-8.157186313676383083e-02,8.203890585393714963e-01
3.637670222194248071e-01,8.605285516046651262e-02
3.983911080742155164e-01,8.971839425333114626e-01
-5.735093628852249575e-02,8.225711498071858196e-01
-2.051062357758857146e-01,-2.802782460336679382e-02
-8.113372128452551735e-01,5.571955119617156837e-01
1.930412923341171538e-01,1.924824648992695675e-01
3.527366056624308688e-01,-8.315714636512270275e-01
-4.195475709110003670e-01,3.667625242050516765e-01
5.230296901279515298e-01,-1.861751362769886453e-01
4.982713096314754231e-01,1.636543274053047226e-01
-1.962919931446340527e-01,3.532323148341220964e-01
-6.676611975356728790e-01,3.186454313267123584e-01
-7.456072044167050272e-01,5.389938195742927096e-01
-5.501536122207931756e-01,7.209321058831803519e-01
-4.732643789314702198e-01,-7.246246269061311640e-01
-1.794450939976136583e-01,-7.805462384956722843e-01
-2.404187084334624969e-01,2.974060153755229141e-01
-2.012472471506870086e-01,1.018651070325804348e-01
-3.538635968517874625e-02,9.758893479809896410e-02
-7.425607062891895760e-01,1.074913564822791434e-01
-2.524892585554556201e-01,4.928474895924297300e-02
2.622953282630748756e-02,2.041010918684427189e-01
-8.479908407438546680e-02,7.947234581045369284e-01
-8.352791950139148991e-01,1.961988429082001661e-01
9.142866947250025134e-02,-3.671158843876900502e-01
7.671875592580358338e-01,8.033967962861240930e-02
-9.605383658991324680e-02,-6.315948303500368288e-01
1.333642104456219113e-01,7.988864797285832875e-01
4.443274483280411635e-01,-4.083096857879495167e-01
1.840686905486829117e-01,-9.085038226113005821e-01
-6.451039497830467484e-01,-5.094361733896523026e-01
-7.801182032556974733e-01,-2.391090963093530919e-01
-2.820397315825872164e-01,7.913280767161238183e-01
5.798707543774257456e-01,2.950126168919213754e-01
3.059120754218774829e-01,-5.843659425032586840e-01
5.971000330912349385e-01,7.774661624040682950e-01
6.306661902184625135e-02,5.173736311047406611e-01
1.505839223285514172e-01,1.061494449611953272e-01
-9.429512757862865135e-02,8.598901381459743698e-01
-2.617996275627585412e-01,2.655526294400579190e-01
-8.796697521233457495e-01,1.919761266592941162e-01
3.046370096573048358e-01,7.460136039698900268e-01
-5.461405881088898795e-01,-4.805504049660957455e-01
6.291664102409871839e-01,1.277944908887684305e-01
-4.857137725609174117e-01,5.375481359860603270e-01
8.336815559366526074e-01,-5.023626130080189878e-01
9.721094951176330323e-02,8.902472766820214156e-01
-8.586924795729414805e-01,4.618367623044620229e-01
-8.365992316801730277e-01,-2.485725464143295482e-01
-6.223665111422728158e-01,-2.021261595652504295e-02
-3.234962875432439433e-01,-5.418915358271368943e-01
6.939681851102664778e-01,1.470090130397886663e-01
7.747620210808596752e-01,-1.280525391371618582e-01
